Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
154,Arthur Atta,fr FRA,MF,Metz,fr Ligue 1,20,2003,21,10,924,10.3,1,2,3,1,0,0,0,0,0.1,0.19,0.29,0.1,0.29,Matches
155,Noah Atubolu,de GER,GK,Freiburg,de Bundesliga,21,2002,34,34,"3,060",34,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
156,Pierre-Emerick Aubameyang,ga GAB,FW,Marseille,fr Ligue 1,34,1989,34,30,"2,622",29.1,17,8,25,13,4,4,4,0,0.58,0.27,0.86,0.45,0.72,Matches
157,Emil Audero,id IDN,GK,Inter,it Serie A,26,1997,4,4,337,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
158,Tommaso Augello,it ITA,"DF,MF",Cagliari,it Serie A,28,1994,32,28,"2,418",26.9,1,1,2,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,Matches
159,Carlos Augusto,br BRA,"MF,DF",Inter,it Serie A,24,1999,37,14,"1,725",19.2,0,3,3,0,0,0,1,0,0,0.16,0.16,0,0.16,Matches
160,Yann Aurel Bisseck,de GER,DF,Inter,it Serie A,22,2000,16,9,904,10,2,0,2,2,0,0,0,0,0.2,0,0.2,0.2,0.2,Matches
161,Serge Aurier,ci CIV,"DF,MF",Nottingham,eng Premier League,30,1992,12,10,833,9.3,0,2,2,0,0,0,2,0,0,0.22,0.22,0,0.22,Matches
162,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,es La Liga,29,1994,17,10,864,9.6,1,3,4,1,0,0,3,2,0.1,0.31,0.42,0.1,0.42,Matches
163,Ezequiel Ávila,ar ARG,"MF,FW",Real Betis,es La Liga,29,1994,6,4,298,3.3,1,0,1,1,0,0,4,1,0.3,0,0.3,0.3,0.3,Matches
164,Taiwo Awoniyi,ng NGA,FW,Nottingham,eng Premier League,25,1997,20,12,"1,042",11.6,6,3,9,6,0,0,2,0,0.52,0.26,0.78,0.52,0.78,Matches
165,André Ayew,gh GHA,"FW,MF",Le Havre,fr Ligue 1,33,1989,19,12,"1,104",12.3,5,0,5,5,0,0,2,1,0.41,0,0.41,0.41,0.41,Matches
166,Jordan Ayew,gh GHA,"MF,FW",Crystal Palace,eng Premier League,31,1991,35,30,"2,543",28.3,4,7,11,4,0,0,9,1,0.14,0.25,0.39,0.14,0.39,Matches
167,Neil El Aynaoui,ma MAR,MF,Lens,fr Ligue 1,22,2001,25,17,"1,566",17.4,1,2,3,1,0,0,1,0,0.06,0.11,0.17,0.06,0.17,Matches
168,Sardar Azmoun,ir IRN,"FW,MF",Roma,it Serie A,28,1995,23,3,585,6.5,3,0,3,3,0,0,4,0,0.46,0,0.46,0.46,0.46,Matches
169,César Azpilicueta,es ESP,"DF,MF",Atlético Madrid,es La Liga,33,1989,25,14,"1,423",15.8,0,2,2,0,0,0,4,0,0,0.13,0.13,0,0.13,Matches
170,Paulo Azzi,br BRA,"MF,DF",Cagliari,it Serie A,29,1994,25,9,950,10.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
171,Oussama El Azzouzi,ma MAR,MF,Bologna,it Serie A,22,2001,18,5,547,6.1,2,2,4,2,0,0,4,0,0.33,0.33,0.66,0.33,0.66,Matches
172,Abdellah Baallal,ma MAR,MF,Clermont Foot,fr Ligue 1,18,2004,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
173,Iddrisu Baba,gh GHA,MF,Almería,es La Liga,27,1996,25,14,"1,430",15.9,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
174,Srđan Babić,rs SRB,DF,Almería,es La Liga,27,1996,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
175,Shavy Babicka,ga GAB,"MF,FW",Toulouse,fr Ligue 1,23,2000,12,4,373,4.1,1,0,1,1,0,0,0,0,0.24,0,0.24,0.24,0.24,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Aliou Badara Baldé,gn GUI,FW,Nice,fr Ligue 1,20,2002,7,0,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
177,Loïc Bade,fr FRA,DF,Sevilla,es La Liga,23,2000,28,27,"2,277",25.3,0,1,1,0,0,0,5,1,0,0.04,0.04,0,0.04,Matches
178,Milan Badelj,hr CRO,MF,Genoa,it Serie A,34,1989,33,32,"2,535",28.2,1,3,4,1,0,0,6,0,0.04,0.11,0.14,0.04,0.14,Matches
179,Matthias Bader,de GER,"MF,DF",Darmstadt 98,de Bundesliga,26,1997,24,21,"1,802",20,1,2,3,1,0,0,1,0,0.05,0.1,0.15,0.05,0.15,Matches
180,Benoît Badiashile,fr FRA,DF,Chelsea,eng Premier League,22,2001,18,15,"1,338",14.9,0,1,1,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
181,Álex Baena,es ESP,"MF,FW",Villarreal,es La Liga,22,2001,34,33,"2,579",28.7,2,14,16,2,0,1,11,1,0.07,0.49,0.56,0.07,0.56,Matches
182,Jaime Báez,uy URU,"MF,FW",Frosinone,it Serie A,28,1995,11,6,500,5.6,1,0,1,1,0,0,1,0,0.18,0,0.18,0.18,0.18,Matches
183,Nicola Bagnolini,it ITA,GK,Bologna,it Serie A,19,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
184,Leon Bailey,jm JAM,MF,Aston Villa,eng Premier League,25,1997,35,22,"2,068",23,10,9,19,10,0,0,5,0,0.44,0.39,0.83,0.44,0.83,Matches
185,Eric Bailly,ci CIV,DF,Villarreal,es La Liga,29,1994,10,9,839,9.3,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
186,Stefan Bajcetic,es ESP,MF,Liverpool,eng Premier League,18,2004,1,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
187,Nedim Bajrami,al ALB,"MF,FW",Sassuolo,it Serie A,24,1999,28,15,"1,310",14.6,2,2,4,2,0,0,0,0,0.14,0.14,0.27,0.14,0.27,Matches
188,Cédric Bakambu,cd COD,FW,Real Betis,es La Liga,32,1991,4,2,194,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
189,Tiemoué Bakayoko,fr FRA,MF,Lorient,fr Ligue 1,28,1994,20,15,"1,314",14.6,2,1,3,2,0,0,5,0,0.14,0.07,0.21,0.14,0.21,Matches
190,Mitchel Bakker,nl NED,MF,Atalanta,it Serie A,23,2000,14,3,382,4.2,1,0,1,1,0,0,1,0,0.24,0,0.24,0.24,0.24,Matches
191,Ridle Baku,de GER,"MF,DF",Wolfsburg,de Bundesliga,25,1998,33,22,"2,013",22.4,1,0,1,1,0,0,4,0,0.04,0,0.04,0.04,0.04,Matches
192,Dilane Bakwa,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,20,2002,31,25,"2,177",24.2,3,6,9,3,0,0,4,1,0.12,0.25,0.37,0.12,0.37,Matches
193,Tommaso Baldanzi,it ITA,"MF,FW",Empoli,it Serie A,20,2003,14,8,745,8.3,2,0,2,2,0,0,1,0,0.24,0,0.24,0.24,0.24,Matches
194,Tommaso Baldanzi,it ITA,"MF,FW",Roma,it Serie A,20,2003,13,6,518,5.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
195,Alejandro Balde,es ESP,"DF,MF",Barcelona,es La Liga,19,2003,18,15,"1,378",15.3,0,1,1,0,0,0,1,0,0,0.07,0.07,0,0.07,Matches
196,George Baldock,gr GRE,"DF,MF",Sheffield United,eng Premier League,30,1993,13,11,969,10.8,0,1,1,0,0,0,4,0,0,0.09,0.09,0,0.09,Matches
197,Carlos Baleba,cm CMR,MF,Lille,fr Ligue 1,19,2004,2,1,61,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
198,Carlos Baleba,cm CMR,MF,Brighton,eng Premier League,19,2004,27,15,"1,325",14.7,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches
199,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,24,1999,27,26,"2,271",25.2,2,0,2,2,0,0,6,1,0.08,0,0.08,0.08,0.08,Matches
200,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,31,1992,33,32,"2,873",31.9,0,1,1,0,0,0,4,0,0,0.03,0.03,0,0.03,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Fodé Ballo-Touré,sn SEN,"DF,MF",Fulham,eng Premier League,26,1997,6,0,71,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
202,Folarin Balogun,us USA,FW,Monaco,fr Ligue 1,22,2001,29,19,"1,692",18.8,7,5,12,7,0,3,1,0,0.37,0.27,0.64,0.37,0.64,Matches
203,Jonathan Bamba,ci CIV,"MF,FW",Celta Vigo,es La Liga,27,1996,27,24,"1,981",22,3,2,5,3,0,0,0,0,0.14,0.09,0.23,0.14,0.23,Matches
204,Mohamed Bamba,ci CIV,FW,Lorient,fr Ligue 1,21,2001,16,14,"1,138",12.6,8,3,11,7,1,1,3,0,0.63,0.24,0.87,0.55,0.79,Matches
205,Samuel Bamba,de GER,FW,Dortmund,de Bundesliga,19,2004,2,0,47,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
206,Lameck Banda,zm ZAM,"FW,MF",Lecce,it Serie A,22,2001,21,17,"1,350",15,2,4,6,2,0,0,5,1,0.13,0.27,0.4,0.13,0.4,Matches
207,Daniel Bandeira,pt POR,MF,Hellas Verona,it Serie A,23,2000,14,3,446,5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
208,Mamady Bangré,bf BFA,MF,Toulouse,fr Ligue 1,22,2001,8,0,101,1.1,0,1,1,0,0,0,2,0,0,0.89,0.89,0,0.89,Matches
209,Mattia Bani,it ITA,DF,Genoa,it Serie A,29,1993,27,27,"2,306",25.6,2,0,2,2,0,0,9,0,0.08,0,0.08,0.08,0.08,Matches
210,Léo Baptistão,br BRA,"FW,MF",Almería,es La Liga,30,1992,32,22,"1,837",20.4,6,0,6,6,0,0,6,1,0.29,0,0.29,0.29,0.29,Matches
211,Shandon Baptiste,gd GRN,MF,Brentford,eng Premier League,25,1998,10,2,229,2.5,1,1,2,1,0,0,1,0,0.39,0.39,0.79,0.39,0.79,Matches
212,Antonín Barák,cz CZE,"MF,FW",Fiorentina,it Serie A,28,1994,21,8,808,9,2,3,5,2,0,0,2,0,0.22,0.33,0.56,0.22,0.56,Matches
213,Valentín Barco,ar ARG,DF,Brighton,eng Premier League,19,2004,6,3,307,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
214,Bradley Barcola,fr FRA,MF,Lyon,fr Ligue 1,20,2002,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
215,Bradley Barcola,fr FRA,"FW,MF",PSG,fr Ligue 1,20,2002,25,18,"1,370",15.2,4,7,11,4,0,0,3,1,0.26,0.46,0.72,0.26,0.72,Matches
216,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,22,2000,32,31,"2,654",29.5,1,2,3,1,0,0,7,1,0.03,0.07,0.1,0.03,0.1,Matches
217,Nicolò Barella,it ITA,MF,Inter,it Serie A,26,1997,37,34,"2,846",31.6,2,3,5,2,0,0,7,0,0.06,0.09,0.16,0.06,0.16,Matches
218,Kike Barja,es ESP,"FW,MF",Osasuna,es La Liga,26,1997,16,3,303,3.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
219,Ross Barkley,eng ENG,MF,Luton Town,eng Premier League,29,1993,32,30,"2,618",29.1,5,4,9,5,0,0,6,0,0.17,0.14,0.31,0.17,0.31,Matches
220,Aymen Barkok,ma MAR,MF,Mainz 05,de Bundesliga,25,1998,13,1,321,3.6,1,0,1,1,0,1,2,0,0.28,0,0.28,0.28,0.28,Matches
221,Harvey Barnes,eng ENG,"FW,MF",Newcastle,eng Premier League,25,1997,21,7,802,8.9,5,3,8,5,0,0,2,0,0.56,0.34,0.9,0.56,0.9,Matches
222,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,23,2000,31,29,"2,606",29,4,1,5,4,0,0,8,0,0.14,0.03,0.17,0.14,0.17,Matches
223,Enzo Barrenechea,ar ARG,MF,Frosinone,it Serie A,22,2001,36,32,"2,811",31.2,0,1,1,0,0,0,10,0,0,0.03,0.03,0,0.03,Matches
224,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,21,2001,29,20,"1,427",15.9,4,1,5,4,0,0,1,0,0.25,0.06,0.32,0.25,0.32,Matches
225,Pablo Barrios,es ESP,MF,Atlético Madrid,es La Liga,20,2003,24,17,"1,555",17.3,0,1,1,0,0,0,5,0,0,0.06,0.06,0,0.06,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Davide Bartesaghi,it ITA,MF,Milan,it Serie A,17,2005,6,0,79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
227,Marc Bartra,es ESP,DF,Real Betis,es La Liga,32,1991,3,3,225,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
228,Federico Baschirotto,it ITA,DF,Lecce,it Serie A,26,1996,37,37,"3,294",36.6,0,1,1,0,0,0,3,1,0,0.03,0.03,0,0.03,Matches
229,Steven Baseya,fr FRA,DF,Strasbourg,fr Ligue 1,18,2005,2,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
230,Chris Basham,eng ENG,"DF,MF",Sheffield United,eng Premier League,35,1988,8,3,321,3.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
231,Toma Bašić,hr CRO,MF,Salernitana,it Serie A,26,1996,15,14,"1,162",12.9,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
232,Calvin Bassey,ng NGA,DF,Fulham,eng Premier League,23,1999,29,25,"2,303",25.6,1,0,1,1,0,0,6,1,0.04,0,0.04,0.04,0.04,Matches
233,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,24,1999,28,28,"2,268",25.2,1,3,4,1,0,0,5,0,0.04,0.12,0.16,0.04,0.16,Matches
234,Simone Bastoni,it ITA,"MF,DF",Empoli,it Serie A,26,1996,16,9,745,8.3,1,0,1,1,0,0,3,0,0.12,0,0.12,0.12,0.12,Matches
235,Augusto Batalla,ar ARG,GK,Granada,es La Liga,27,1996,17,17,"1,530",17,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
236,Daniel Batz,de GER,GK,Mainz 05,de Bundesliga,32,1991,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
237,Maximilian Bauer,de GER,DF,Augsburg,de Bundesliga,23,2000,14,9,810,9,1,0,1,1,0,0,3,0,0.11,0,0.11,0.11,0.11,Matches
238,Elias Baum,de GER,DF,Frankfurt,de Bundesliga,17,2005,4,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
239,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,33,1990,34,34,"3,060",34,0,1,1,0,0,0,1,0,0,0.03,0.03,0,0.03,Matches
240,Christoph Baumgartner,at AUT,"MF,FW",RB Leipzig,de Bundesliga,23,1999,32,11,"1,158",12.9,5,1,6,5,0,0,3,0,0.39,0.08,0.47,0.39,0.47,Matches
241,Bebé,cv CPV,"FW,MF",Rayo Vallecano,es La Liga,33,1990,19,0,212,2.4,2,0,2,1,1,1,1,0,0.85,0,0.85,0.42,0.42,Matches
242,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,29,1994,32,16,"1,636",18.2,7,5,12,7,0,0,3,0,0.39,0.28,0.66,0.39,0.66,Matches
243,Mohamed Bechikh,fr FRA,FW,Strasbourg,fr Ligue 1,18,2005,2,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
244,Adrian Beck,de GER,MF,Heidenheim,de Bundesliga,26,1997,23,11,974,10.8,1,1,2,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18,Matches
245,Owen Beck,wls WAL,"DF,MF",Liverpool,eng Premier League,20,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
246,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,28,1995,11,7,645,7.2,0,1,1,0,0,0,0,0,0,0.14,0.14,0,0.14,Matches
247,Sheraldo Becker,sr SUR,"FW,MF",Real Sociedad,es La Liga,28,1995,15,8,771,8.6,2,2,4,2,0,0,1,0,0.23,0.23,0.47,0.23,0.47,Matches
248,Chris Bedia,ci CIV,FW,Union Berlin,de Bundesliga,27,1996,7,0,145,1.6,1,0,1,1,0,0,0,0,0.62,0,0.62,0.62,0.62,Matches
249,Donny van de Beek,nl NED,MF,Manchester Utd,eng Premier League,26,1997,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
250,Donny van de Beek,nl NED,"MF,FW",Frankfurt,de Bundesliga,26,1997,8,4,357,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Yanis Begraoui,ma MAR,"FW,MF",Toulouse,fr Ligue 1,22,2001,14,3,300,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
252,Kevin Behrens,de GER,FW,Wolfsburg,de Bundesliga,32,1991,13,7,616,6.8,1,1,2,1,0,0,1,0,0.15,0.15,0.29,0.15,0.29,Matches
253,Kevin Behrens,de GER,FW,Union Berlin,de Bundesliga,32,1991,18,14,"1,262",14,4,0,4,4,0,0,3,0,0.29,0,0.29,0.29,0.29,Matches
254,Maximilian Beier,de GER,"FW,MF",Hoffenheim,de Bundesliga,20,2002,33,29,"2,420",26.9,16,1,17,16,0,0,0,0,0.6,0.04,0.63,0.6,0.63,Matches
255,Jérémie Bela,ao ANG,MF,Clermont Foot,fr Ligue 1,30,1993,12,1,203,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
256,Reda Belahyane,ma MAR,MF,Hellas Verona,it Serie A,19,2004,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
257,Reda Belahyane,ma MAR,MF,Nice,fr Ligue 1,19,2004,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
258,Amari'i Bell,jm JAM,DF,Luton Town,eng Premier League,29,1994,21,21,"1,720",19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
259,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,31,1991,10,8,666,7.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
260,Alaa Bellaarouch,ma MAR,GK,Strasbourg,fr Ligue 1,21,2002,15,15,"1,350",15,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
261,Raoul Bellanova,it ITA,MF,Torino,it Serie A,23,2000,37,36,"3,046",33.8,1,7,8,1,0,0,5,0,0.03,0.21,0.24,0.03,0.24,Matches
262,Jean-Ricner Bellegarde,ht HAI,"MF,FW",Wolves,eng Premier League,25,1998,22,10,958,10.6,2,1,3,2,0,0,0,1,0.19,0.09,0.28,0.19,0.28,Matches
263,Jean-Ricner Bellegarde,ht HAI,"MF,FW",Strasbourg,fr Ligue 1,25,1998,3,3,269,3,2,2,4,2,0,0,2,0,0.67,0.67,1.34,0.67,1.34,Matches
264,Héctor Bellerín,es ESP,DF,Real Betis,es La Liga,28,1995,23,20,"1,711",19,0,1,1,0,0,0,0,1,0,0.05,0.05,0,0.05,Matches
265,Jude Bellingham,eng ENG,"MF,FW",Real Madrid,es La Liga,20,2003,28,27,"2,315",25.7,19,6,25,18,1,1,5,1,0.74,0.23,0.97,0.7,0.93,Matches
266,Jeanuël Belocian,fr FRA,DF,Rennes,fr Ligue 1,18,2005,23,16,"1,448",16.1,0,1,1,0,0,0,0,0,0,0.06,0.06,0,0.06,Matches
267,Andrea Belotti,it ITA,FW,Fiorentina,it Serie A,29,1993,15,11,949,10.5,3,0,3,3,0,0,0,0,0.28,0,0.28,0.28,0.28,Matches
268,Andrea Belotti,it ITA,FW,Roma,it Serie A,29,1993,14,6,679,7.5,3,2,5,3,0,0,1,0,0.4,0.27,0.66,0.4,0.66,Matches
269,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,24,1999,33,28,"2,428",27,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
270,Lucas Beltrán,ar ARG,"FW,MF",Fiorentina,it Serie A,22,2001,32,21,"1,692",18.8,6,2,8,5,1,1,6,0,0.32,0.11,0.43,0.27,0.37,Matches
271,Eliesse Ben Seghir,ma MAR,"MF,FW",Monaco,fr Ligue 1,18,2005,13,4,428,4.8,2,1,3,2,0,0,0,1,0.42,0.21,0.63,0.42,0.63,Matches
272,Anis Ben Slimane,tn TUN,MF,Sheffield United,eng Premier League,22,2001,15,4,419,4.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
273,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,32,1990,32,26,"2,316",25.7,16,2,18,15,1,1,2,0,0.62,0.08,0.7,0.58,0.66,Matches
274,Carlos Benavídez,uy URU,MF,Alavés,es La Liga,25,1998,29,10,"1,136",12.6,3,1,4,3,0,0,5,0,0.24,0.08,0.32,0.24,0.32,Matches
275,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,25,1997,20,13,"1,151",12.8,2,2,4,1,1,1,2,0,0.16,0.16,0.31,0.08,0.23,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Saïd Benrahma,dz ALG,MF,West Ham,eng Premier League,27,1995,13,5,620,6.9,0,1,1,0,0,1,1,0,0,0.15,0.15,0,0.15,Matches
277,Saïd Benrahma,dz ALG,"FW,MF",Lyon,fr Ligue 1,27,1995,12,10,770,8.6,3,3,6,3,0,0,2,0,0.35,0.35,0.7,0.35,0.7,Matches
278,Ramy Bensebaini,dz ALG,DF,Dortmund,de Bundesliga,28,1995,17,11,"1,033",11.5,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
279,Nabil Bentaleb,dz ALG,MF,Lille,fr Ligue 1,28,1994,26,23,"1,967",21.9,0,3,3,0,0,0,7,0,0,0.14,0.14,0,0.14,Matches
280,Rodrigo Bentancur,uy URU,MF,Tottenham,eng Premier League,26,1997,23,13,"1,005",11.2,1,1,2,1,0,0,7,0,0.09,0.09,0.18,0.09,0.18,Matches
281,Daniel Bentley,eng ENG,GK,Wolves,eng Premier League,30,1993,5,3,383,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
282,Lucas Beraldo,br BRA,DF,PSG,fr Ligue 1,19,2003,13,12,"1,008",11.2,1,0,1,1,0,0,4,1,0.09,0,0.09,0.09,0.09,Matches
283,Domenico Berardi,it ITA,"MF,FW",Sassuolo,it Serie A,28,1994,17,17,"1,431",15.9,9,3,12,4,5,5,6,0,0.57,0.19,0.75,0.25,0.44,Matches
284,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,33,1990,27,22,"1,930",21.4,3,1,4,3,0,0,5,0,0.14,0.05,0.19,0.14,0.19,Matches
285,Álex Berenguer,es ESP,MF,Athletic Club,es La Liga,28,1995,35,15,"1,592",17.7,7,3,10,6,1,1,4,0,0.4,0.17,0.57,0.34,0.51,Matches
286,Bartosz Bereszyński,pl POL,DF,Empoli,it Serie A,31,1992,24,22,"1,762",19.6,0,1,1,0,0,0,3,0,0,0.05,0.05,0,0.05,Matches
287,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,32,1990,26,12,"1,192",13.2,1,3,4,1,0,0,2,0,0.08,0.23,0.3,0.08,0.3,Matches
288,Sander Berge,no NOR,MF,Burnley,eng Premier League,25,1998,37,34,"3,005",33.4,1,2,3,1,0,0,10,1,0.03,0.06,0.09,0.03,0.09,Matches
289,Etrit Berisha,al ALB,GK,Empoli,it Serie A,34,1989,14,14,"1,260",14,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
290,Medon Berisha,al ALB,MF,Lecce,it Serie A,19,2003,6,2,205,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
291,Mergim Berisha,de GER,FW,Hoffenheim,de Bundesliga,25,1998,6,0,144,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
292,Mergim Berisha,de GER,FW,Augsburg,de Bundesliga,25,1998,2,2,122,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
293,Bernardo,br BRA,DF,Bochum,de Bundesliga,28,1995,33,33,"2,924",32.5,1,0,1,1,0,0,9,0,0.03,0,0.03,0.03,0.03,Matches
294,Victor Bernth Kristiansen,dk DEN,DF,Bologna,it Serie A,20,2002,32,26,"2,307",25.6,0,3,3,0,0,0,4,0,0,0.12,0.12,0,0.12,Matches
295,Matúš Bero,sk SVK,"MF,FW",Bochum,de Bundesliga,27,1995,24,20,"1,661",18.5,1,1,2,1,0,0,6,0,0.05,0.05,0.11,0.05,0.11,Matches
296,Luke Berry,eng ENG,MF,Luton Town,eng Premier League,31,1992,17,2,323,3.6,2,1,3,2,0,0,1,0,0.56,0.28,0.84,0.56,0.84,Matches
297,Dimitry Bertaud,cd COD,GK,Montpellier,fr Ligue 1,25,1998,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
298,Jan-Niklas Beste,de GER,MF,Heidenheim,de Bundesliga,24,1999,31,31,"2,603",28.9,8,11,19,8,0,1,4,0,0.28,0.38,0.66,0.28,0.66,Matches
299,Beto,gw GNB,FW,Udinese,it Serie A,25,1998,1,1,74,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
300,Beto,gw GNB,FW,Everton,eng Premier League,25,1998,30,9,951,10.6,3,0,3,3,0,1,2,0,0.28,0,0.28,0.28,0.28,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Davide Bettella,it ITA,DF,Monza,it Serie A,23,2000,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
302,Sam Beukema,nl NED,DF,Bologna,it Serie A,24,1998,30,29,"2,547",28.3,1,1,2,1,0,0,6,1,0.04,0.04,0.07,0.04,0.07,Matches
303,Jordan Beyer,de GER,DF,Burnley,eng Premier League,23,2000,15,15,"1,234",13.7,0,1,1,0,0,0,6,0,0,0.07,0.07,0,0.07,Matches
304,Pep Biel,es ESP,"FW,MF",Augsburg,de Bundesliga,26,1996,11,0,285,3.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
305,Jaka Bijol,si SVN,DF,Udinese,it Serie A,24,1999,24,23,"2,084",23.2,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
306,El Bilal Touré,ml MLI,FW,Atalanta,it Serie A,21,2001,11,3,394,4.4,2,0,2,2,0,0,2,0,0.46,0,0.46,0.46,0.46,Matches
